OBJECTID,src_FID,nbr_FID,LENGTH,NODE_COUNT
4377,709,884,0.00785817833,0
4378,709,2054,0.00209661551,0
4379,709,2055,0.00000000000,1
4380,710,144,0.00343475902,0
4381,710,146,0.00500159862,0
4382,710,157,0.00432772350,0
4383,710,709,0.00709577831,0
4384,710,2054,0.01036380470,0
4385,711,117,0.00774916016,0
4386,711,817,0.00375248272,0
4387,711,820,0.00122795372,0
4388,711,1755,0.00242500881,0
4389,711,1756,0.00080778726,0
4390,711,1796,0.00123492356,0
4391,711,1797,0.00447829874,0
4392,712,713,0.00000000000,1
4393,712,714,0.00314052802,0
4394,712,727,0.00561010730,0
4395,712,1167,0.00654311468,0
4396,712,1693,0.00000000000,1
4397,712,2004,0.00460781141,0
4398,713,641,0.00171074955,0
4399,713,646,0.00225310110,0
4400,713,712,0.00000000000,1
4401,713,714,0.00251818013,0
4402,713,726,0.00259547532,0
4403,713,727,0.00223806165,0
4404,713,940,0.00477392681,0
4405,713,1971,0.00000000000,1
4406,714,40,0.00000000000,1
4407,714,641,0.00491897561,0
4408,714,712,0.00314052802,0
4409,714,713,0.00251818013,0
4410,714,727,0.00000000000,1
4411,714,861,0.00436301593,0
4412,714,1167,0.00203714117,0
4413,715,860,0.00612768881,0
4414,715,1167,0.00280033146,0
4415,715,1792,0.00280397677,0
4416,715,1914,0.00015201557,0
4417,715,2014,0.00597326403,0
4418,716,80,0.00554698966,0
4419,716,82,0.00095456429,0
4420,716,83,0.00172328555,0
4421,716,84,0.00000000000,1
4422,716,717,0.00277156520,0
4423,716,1129,0.00277647100,0
4424,716,1747,0.00268560633,0
4425,716,2114,0.00000000000,1
4426,717,81,0.00287985856,0
4427,717,716,0.00277156520,0
4428,717,1129,0.00598544954,0
4429,717,1517,0.00000000000,1
4430,717,1747,0.00000000000,1
4431,717,2114,0.00630605165,0
4432,718,74,0.00298766128,0
4433,718,75,0.00074637184,0
4434,718,563,0.00624490940,0
4435,718,789,0.00342117021,0
4436,718,1192,0.00369953407,0
4437,718,1552,0.00153148993,0
4438,719,95,0.00468387101,0
4439,719,99,0.00000000000,1
4440,719,101,0.00469660146,0
4441,719,576,0.00218045985,0
4442,719,577,0.00104265243,0
4443,719,720,0.00636421809,0
4444,719,829,0.00187142724,0
4445,719,2086,0.00000000000,1
4446,720,91,0.00243269726,0
4447,720,576,0.00251133048,0
4448,720,719,0.00636421809,0
4449,720,829,0.00537034814,0
4450,721,52,0.00248670628,0
4451,721,54,0.00425139380,0
4452,721,55,0.00514021646,0
4453,721,115,0.00257227475,0
4454,721,722,0.00594858860,0
4455,722,54,0.00617382284,0
4456,722,115,0.00585209299,0
4457,722,116,0.00000000000,1
4458,722,597,0.00375543984,0
4459,722,721,0.00594858860,0
4460,722,1005,0.00182651053,0
4461,722,1307,0.00538290732,0
4462,723,62,0.00086048198,0
4463,723,388,0.00290716183,0
4464,723,399,0.00485742167,0
4465,723,469,0.00344628722,0
4466,723,1317,0.00664430062,0
4467,723,1428,0.00310318598,0
4468,723,1429,0.00000000000,1
4469,723,1744,0.01102345129,0
4470,723,1749,0.00395327755,0
4471,724,65,0.00224021185,0
4472,724,66,0.00074687234,0
4473,724,69,0.00579873484,0
4474,724,75,0.00000000000,1
4475,724,725,0.00579662569,0
4476,724,842,0.00298815229,0
4477,724,1454,0.00000000000,1
4478,725,65,0.00074784577,0
4479,725,71,0.00579886829,0
4480,725,74,0.00000000000,1
4481,725,75,0.00298916306,0
4482,725,639,0.00224154803,0
4483,725,724,0.00579662569,0
4484,725,842,0.00000000000,1
4485,726,622,0.00306257049,0
4486,726,646,0.00284290162,0
4487,726,713,0.00259547532,0
4488,726,727,0.00526095830,0
4489,726,1693,0.00280054567,0
4490,727,712,0.00561010730,0
4491,727,713,0.00223806165,0
4492,727,714,0.00000000000,1
4493,727,726,0.00526095830,0
4494,727,1693,0.00268266464,0
4495,727,2004,0.00000000000,1
4496,728,545,0.00308560917,0
4497,728,670,0.00104509839,0
4498,728,729,0.00652075257,0
4499,728,1015,0.00652657676,0
4500,728,1422,0.00200321032,0
4501,729,545,0.00308831701,0
4502,729,670,0.00308254603,0
4503,729,728,0.00652075257,0
4504,729,1172,0.00652222744,0
4505,730,271,0.00397485895,0
4506,730,272,0.00186911479,0
4507,730,1291,0.00287623052,0
4508,730,1519,0.00351434392,0
4509,731,732,0.00751971546,0
4510,731,1007,0.00109731116,0
4511,731,1186,0.00577911819,0
4512,731,1401,0.00000000000,1
4513,731,1407,0.00268140456,0
4514,732,731,0.00751971546,0
4515,732,1007,0.00000000000,1
4516,732,1401,0.00249517510,0
4517,732,1405,0.00582274658,0
4518,732,1407,0.00139720040,0
4519,733,314,0.00203597454,0
4520,733,316,0.00357521313,0
4521,733,317,0.00257695122,0
4522,733,318,0.00000000000,1
4523,733,696,0.00439681585,0
4524,733,793,0.00284922844,0
4525,733,864,0.00435805279,0
4526,733,1720,0.00324159197,0
4527,734,422,0.00784356984,0
4528,734,735,0.00501286546,0
4529,734,736,0.00513267481,0
4530,734,1025,0.00000000000,1
4531,734,1062,0.00403372654,0
4532,734,1063,0.00571408582,0
4533,734,1296,0.00000000000,1
4534,735,426,0.00507377210,0
4535,735,734,0.00501286546,0
4536,735,736,0.00689153859,0
4537,735,1025,0.00156643175,0
4538,735,1062,0.00000000000,1
4539,735,1297,0.00152039036,0
4540,736,422,0.00000000000,1
4541,736,734,0.00513267481,0
4542,736,735,0.00689153859,0
4543,736,1296,0.00854615884,0
4544,736,1297,0.00304207377,0
4545,737,738,0.00172697631,0
4546,737,936,0.00353993411,0
4547,737,937,0.00000000000,1
4548,737,956,0.00361155402,0
4549,737,1777,0.00383652075,0
4550,738,118,0.00338039798,0
4551,738,121,0.00579476978,0
4552,738,737,0.00172697631,0
4553,738,956,0.00243024963,0
4554,738,1777,0.00835009718,0
4555,739,643,0.00000000000,1
4556,739,651,0.00349759565,0
4557,739,845,0.00541718979,0
4558,739,901,0.00000000000,1
4559,739,1018,0.00275498737,0
4560,739,1019,0.00000000000,1
4561,739,1327,0.00539995060,0
4562,739,2146,0.00073253453,0
4563,740,522,0.00702526697,0
4564,740,675,0.00460973891,0
4565,740,996,0.00196941554,0
4566,740,1088,0.00303281246,0
4567,741,257,0.00371127167,0
4568,741,545,0.01069568121,0
4569,741,742,0.01055479963,0
4570,741,1041,0.00195675992,0
4571,741,1767,0.00247464050,0
4572,742,270,0.00213586494,0
4573,742,741,0.01055479963,0
4574,742,1041,0.00312564465,0
4575,742,1767,0.00642708605,0
4576,742,1942,0.00870685038,0
4577,743,195,0.00250223393,0
4578,743,609,0.00215612321,0
4579,743,631,0.00289565725,0
4580,743,1517,0.00217930428,0
4581,743,2158,0.00570490406,0
4582,743,2159,0.00000000000,1
4583,744,2067,0.01128656269,0
4584,744,2163,0.01474622650,0
4585,745,419,0.00000000000,1
4586,745,430,0.00322123263,0
4587,745,1050,0.00344334064,0
4588,745,1051,0.00820787345,0
4589,745,1257,0.00656705854,0
4590,745,1502,0.00049041539,0
4591,745,1503,0.01097598916,0
4592,745,1801,0.00021040096,0
4593,745,1802,0.00333160815,0
4594,746,445,0.00425519901,0
4595,746,508,0.00181529653,0
4596,746,747,0.01430242456,0
4597,746,1036,0.01291743405,0
4598,746,1500,0.00939575538,0
4599,747,508,0.01242934486,0
4600,747,746,0.01430242456,0
4601,747,1036,0.00762845059,0
4602,747,1571,0.00000000000,1
4603,747,1572,0.01124583364,0
4604,747,1573,0.00000000000,1
4605,748,360,0.00735688903,0
4606,748,836,0.00000000000,1
4607,748,899,0.00021623485,0
4608,748,1644,0.00396363371,0
4609,748,1660,0.00303165029,0
4610,748,1687,0.01487091335,0
4611,749,97,0.00345605054,0
4612,749,935,0.00418828288,0
4613,749,937,0.00165229292,0
4614,749,1191,0.00257182446,0
4615,749,1430,0.00086344070,0
4616,749,1736,0.00488143590,0
4617,750,1029,0.00552227305,0
4618,750,1134,0.01060881293,0
4619,750,1375,0.00758739759,0
4620,750,1419,0.01457873451,0
4621,750,1866,0.01188587485,0
4622,750,1979,0.00000000000,1
4623,751,656,0.00156557926,0
4624,751,1346,0.00255136374,0
4625,751,1705,0.00304409921,0
4626,751,1713,0.00401039577,0
4627,751,1715,0.00383302596,0
4628,751,1918,0.00791131138,0
4629,752,408,0.00041986746,0
4630,752,581,0.00469874129,0
4631,752,753,0.00729520900,0
4632,752,846,0.00657650356,0
4633,752,847,0.00782718008,0
4634,752,1580,0.00426777395,0
4635,752,1608,0.00417655262,0
4636,752,1609,0.00400207344,0
4637,753,581,0.00758157321,0
4638,753,660,0.00468479388,0
4639,753,752,0.00729520900,0
4640,753,855,0.00796397494,0
4641,753,1580,0.00194326296,0
4642,754,654,0.00078606260,0
4643,754,890,0.00291788118,0
4644,754,1378,0.00306921767,0
4645,754,1411,0.00081999808,0
4646,754,1466,0.00000000000,1
4647,754,1467,0.00486942701,0
4648,754,1672,0.00785032785,0
4649,754,1897,0.00589315252,0
4650,755,400,0.00418000638,0
4651,755,853,0.00466436087,0
4652,755,879,0.00557560933,0
4653,755,1750,0.00807699462,0
4654,756,1624,0.00581381035,0
4655,756,1819,0.00539143903,0
4656,756,1879,0.00000000000,1
4657,756,1975,0.00000000000,1
4658,756,1976,0.00402639287,0
4659,757,70,0.00261076872,0
4660,757,72,0.00000000000,1
4661,757,1853,0.00171526303,0
4662,757,1925,0.00709102862,0
4663,757,1926,0.00600684415,0
4664,758,327,0.00566335380,0
4665,758,460,0.00000000000,1
4666,758,584,0.00463199952,0
4667,758,1466,0.00993179707,0
4668,758,1897,0.00000000000,1
4669,759,366,0.00000000000,1
4670,759,367,0.00531485293,0
4671,759,506,0.00252915497,0
4672,759,521,0.00020256229,0
4673,759,761,0.00929863241,0
4674,759,2117,0.00524176105,0
4675,760,268,0.00462686183,0
4676,760,1261,0.00444591799,0
4677,760,1290,0.00186279144,0
4678,760,1570,0.00184415713,0
4679,760,1804,0.00000000000,1
4680,761,366,0.00225540098,0
4681,761,367,0.00000000000,1
4682,761,521,0.00809730375,0
4683,761,653,0.00451907296,0
4684,761,759,0.00929863241,0
4685,761,1124,0.00193369865,0
4686,762,374,0.00311280479,0
4687,762,415,0.00241749820,0
4688,762,1109,0.00452275811,0
4689,762,1617,0.00529655060,0
4690,762,1618,0.00469655728,0
4691,763,79,0.00328022143,0
4692,763,587,0.00000000000,1
4693,763,619,0.00000000000,1
4694,763,764,0.00554123803,0
4695,763,799,0.00326900544,0
4696,763,968,0.00850729439,0
4697,763,1547,0.00000000000,1
4698,763,1875,0.00000000000,1
4699,763,1919,0.00295435051,0
4700,764,79,0.00000000000,1
4701,764,477,0.00277403293,0
4702,764,478,0.00000000000,1
4703,764,619,0.00268535299,0
4704,764,763,0.00554123803,0
4705,764,1871,0.00277326421,0
4706,764,1919,0.00268702112,0
4707,765,433,0.00487320238,0
4708,765,434,0.00168079519,0
4709,765,533,0.00471039961,0
4710,765,534,0.00000000000,1
4711,765,1703,0.00565742789,0
4712,765,1710,0.00096371183,0
4713,766,330,0.00442069513,0
4714,766,331,0.00331916870,0
4715,766,332,0.00354551712,0
4716,766,767,0.00419375724,0
4717,766,1397,0.00000000000,1
4718,767,330,0.00000000000,1
4719,767,332,0.00303769213,0
4720,767,766,0.00419375724,0
4721,767,903,0.00801273545,0
4722,767,1134,0.00290595633,0
4723,767,1135,0.00044388856,0
4724,767,1397,0.00162080343,0
4725,767,1686,0.00369217691,0
4726,768,686,0.00000000000,1
4727,768,692,0.00157974366,0
4728,768,777,0.00870258441,0
4729,768,1622,0.00626113380,0
4730,768,1630,0.00000000000,1
4731,768,1646,0.00414101477,0
4732,769,86,0.00137759924,0
4733,769,87,0.00231638248,0
4734,769,828,0.00892833561,0
4735,769,916,0.00215581244,0
4736,769,1939,0.00873246664,0
4737,770,667,0.00080099944,0
4738,770,1335,0.00685510335,0
4739,770,1654,0.00312534387,0
4740,770,1663,0.00535937732,0
4741,770,1664,0.00414981212,0
4742,771,1259,0.00282041810,0
4743,771,1260,0.00298978107,0
4744,771,1431,0.00601541878,0
4745,771,1508,0.00000000000,1
4746,771,1817,0.00381830263,0
4747,771,1960,0.00475580741,0
4748,771,1972,0.00266241376,0
4749,772,806,0.00357954196,0
4750,772,848,0.00665399712,0
4751,772,2118,0.00391168961,0
4752,773,278,0.00000000000,1
4753,773,291,0.00455686740,0
4754,773,294,0.00127342000,0
4755,773,295,0.00228470821,0
4756,773,453,0.00161889688,0
4757,773,1108,0.00127595877,0
4758,773,1251,0.00000000000,1
4759,773,1278,0.00227376868,0
4760,773,1287,0.00414400751,0
4761,774,319,0.00171754196,0
4762,774,320,0.00527956299,0
4763,774,775,0.00628971400,0
4764,774,1333,0.01044440941,0
4765,774,1490,0.00279345649,0
4766,774,1650,0.01205895853,0
4767,775,320,0.00288979935,0
4768,775,655,0.00349856189,0
4769,775,774,0.00628971400,0
4770,775,1333,0.00568187196,0
4771,776,362,0.00041223546,0
4772,776,363,0.00621319932,0
4773,776,681,0.00710777201,0
4774,776,694,0.00233567433,0
4775,776,1947,0.00613856295,0
4776,777,686,0.00392396392,0
4777,777,692,0.00225169154,0
4778,777,768,0.00870258441,0
4779,777,1616,0.01058566969,0
4780,777,1646,0.00000000000,1
4781,778,443,0.00156620956,0
4782,778,444,0.00586549485,0
4783,778,1703,0.00141792790,0
4784,778,1710,0.00270238524,0
4785,778,1722,0.01059085754,0
4786,779,276,0.00342017770,0
4787,779,532,0.00179752588,0
4788,779,1583,0.00475381707,0
4789,779,1843,0.00000000000,1
4790,779,1844,0.00250220245,0
4791,779,1881,0.00160046094,0
4792,779,2126,0.00702303637,0
4793,779,2127,0.00283058260,0
4794,780,38,0.00292144076,0
4795,780,48,0.00000000000,1
4796,780,573,0.00181157736,0
4797,780,667,0.00000000000,1
4798,780,668,0.00301737930,0
4799,780,804,0.00578815564,0
4800,780,1187,0.00430236386,0
4801,780,1654,0.00757161194,0
4802,781,6,0.00398601049,0
4803,781,228,0.00000000000,1
4804,781,1819,0.00000000000,1
4805,781,1827,0.00398590878,0
4806,781,1879,0.00499862520,0
4807,781,2072,0.00499875655,0
4808,781,2164,0.00000000000,1
4809,782,274,0.00000000000,1
4810,782,675,0.00393508095,0
4811,782,919,0.00373182305,0
4812,782,1127,0.00194742386,0
4813,782,1962,0.00631044025,0
4814,783,393,0.00517113179,0
4815,783,554,0.00726799375,0
4816,783,582,0.00277096881,0
4817,783,1036,0.00000000000,1
4818,783,1613,0.00254409816,0
4819,783,1614,0.00554066914,0
4820,783,1832,0.01191055629,0
4821,784,616,0.00407389817,0
4822,784,787,0.00363523943,0
4823,784,808,0.00552076685,0
4824,784,979,0.00188286088,0
4825,784,1134,0.00401212966,0
4826,784,1742,0.00280271768,0
4827,785,339,0.00000000000,1
4828,785,604,0.00178831193,0
4829,785,616,0.00438553763,0
4830,785,679,0.00395226564,0
4831,785,786,0.00468021483,0
4832,785,981,0.00446610219,0
4833,785,1135,0.00320073560,0
4834,785,1535,0.00000000000,1
4835,786,616,0.00186738024,0
4836,786,785,0.00468021483,0
4837,786,787,0.00365684409,0
4838,786,979,0.00120135579,0
4839,786,981,0.00196493541,0
4840,787,616,0.00373573934,0
4841,787,784,0.00363523943,0
4842,787,786,0.00365684409,0
4843,787,979,0.00374143954,0
4844,788,461,0.00000000000,1
4845,788,486,0.00607307369,0
4846,788,997,0.00159178914,0
4847,788,1160,0.00844163053,0
4848,788,1173,0.01598067431,0
4849,788,1898,0.00054227013,0
4850,789,71,0.00000000000,1
4851,789,74,0.00588926833,0
4852,789,718,0.00342117021,0
4853,789,1191,0.00421378592,0
4854,789,1192,0.00034880689,0
4855,789,1759,0.00223873526,0
4856,789,1761,0.00634477734,0
4857,790,556,0.00527209956,0
4858,790,791,0.00859873416,0
4859,790,1238,0.00000000000,1
4860,790,2077,0.00631748823,0
4861,791,556,0.00313679981,0
4862,791,790,0.00859873416,0
4863,791,1238,0.01098914527,0
4864,791,2052,0.00381967754,0
4865,791,2077,0.00000000000,1
4866,792,1835,0.00602756782,0
4867,792,1847,0.00064962214,0
4868,793,315,0.00214752085,0
4869,793,316,0.00704936806,0
4870,793,733,0.00284922844,0
4871,793,1720,0.00742695696,0
4872,793,1721,0.00347421161,0
4873,794,671,0.00811915699,0
4874,794,1188,0.00302142951,0
4875,794,1565,0.00631431961,0
4876,794,1803,0.00000000000,1
4877,794,1804,0.00430929892,0
4878,795,77,0.00155545070,0
4879,795,913,0.00273170469,0
4880,795,915,0.00458761673,0
4881,795,916,0.00011314772,0
4882,795,1484,0.00597881947,0
4883,795,1940,0.00149907448,0
4884,795,2035,0.00226579944,0
4885,796,520,0.00000000000,1
4886,796,573,0.00000000000,1
4887,796,1114,0.00203790359,0
4888,796,1115,0.00400375666,0
4889,796,1165,0.00213094127,0
4890,796,1593,0.00428590190,0
4891,796,1949,0.00430942318,0
4892,797,798,0.01066841447,0
4893,797,1059,0.00103377751,0
4894,797,1473,0.00213628563,0
4895,797,2100,0.00491076995,0
4896,798,85,0.01066442352,0
4897,798,797,0.01066841447,0
4898,798,1473,0.00234031660,0
4899,798,2100,0.00229053202,0
4900,799,587,0.00813987434,0
4901,799,763,0.00326900544,0
4902,799,968,0.00000000000,1
4903,799,1395,0.00327081341,0
4904,799,1547,0.00813884926,0
4905,799,1919,0.00000000000,1
4906,800,195,0.00340273640,0
4907,800,609,0.00194603390,0
4908,800,802,0.00454381694,0
4909,800,838,0.00000000000,1
4910,800,839,0.00288623639,0
4911,800,1531,0.00261601275,0
4912,801,198,0.00084238441,0
4913,801,200,0.00464162502,0
4914,801,598,0.00289908757,0
4915,801,802,0.00544253940,0
4916,801,839,0.00000000000,1
4917,801,1633,0.00290121266,0
4918,802,195,0.00083097482,0
4919,802,598,0.00334169604,0
4920,802,800,0.00454381694,0
4921,802,801,0.00544253940,0
4922,802,839,0.00335914130,0
4923,802,1633,0.00000000000,1
4924,803,193,0.00384741083,0
4925,803,201,0.00284431526,0
4926,803,202,0.00235123947,0
4927,803,487,0.00190599435,0
4928,803,811,0.00377820327,0
4929,803,1089,0.00000000000,1
4930,803,1635,0.00287531962,0
4931,803,1639,0.00235193304,0
4932,804,38,0.00372059290,0
4933,804,40,0.00349219344,0
4934,804,48,0.00374205558,0
4935,804,780,0.00578815564,0
4936,804,805,0.00236398749,0
4937,804,1187,0.00000000000,1
4938,804,1200,0.00284912958,0
4939,805,48,0.00404370237,0
4940,805,637,0.00224199311,0
4941,805,804,0.00236398749,0
4942,805,1199,0.00491577767,0
4943,805,1200,0.00224158647,0
4944,805,1848,0.00149276876,0
4945,806,772,0.00357954196,0
4946,806,848,0.00770529100,0
4947,806,932,0.00500278755,0
4948,806,1596,0.00000000000,1
4949,806,2118,0.00731015720,0
4950,807,808,0.00552357067,0
4951,807,1098,0.00551832603,0
4952,807,1134,0.00186937881,0
4953,807,1472,0.00092961670,0
4954,807,1742,0.00093148870,0
4955,808,784,0.00552076685,0
4956,808,807,0.00552357067,0
4957,808,1134,0.00186791886,0
4958,808,1742,0.00186871982,0
4959,809,438,0.00746915640,0
4960,809,537,0.00000000000,1
4961,809,1550,0.00316615436,0
4962,809,1551,0.00561330265,0
4963,809,1560,0.00236272602,0
4964,809,1561,0.00301378207,0
4965,810,183,0.00284362253,0
4966,810,184,0.00381078797,0
4967,810,193,0.00384801647,0
4968,810,811,0.00377815746,0
4969,810,1065,0.00235077763,0
4970,810,1089,0.00185537836,0
4971,810,1197,0.00074816520,0
4972,810,1198,0.00320030930,0
4973,811,193,0.00463742015,0
4974,811,202,0.00228377481,0
4975,811,803,0.00377820327,0
4976,811,810,0.00377815746,0
4977,811,1065,0.00235292656,0
4978,812,131,0.00120725448,0
4979,812,133,0.00530909075,0
4980,812,134,0.00423354817,0
4981,812,135,0.00000000000,1
4982,812,599,0.00654682315,0
4983,812,813,0.00352686516,0
4984,813,134,0.00466514177,0
4985,813,137,0.00000000000,1
4986,813,138,0.00380128731,0
4987,813,140,0.00343554225,0
4988,813,599,0.00096575059,0
4989,813,812,0.00352686516,0
4990,813,1606,0.00761426411,0
4991,813,1935,0.00000000000,1
4992,814,194,0.00372622451,0
4993,814,488,0.00189899005,0
4994,814,839,0.00000000000,1
4995,814,1633,0.00579429153,0
4996,814,1634,0.00170475183,0
4997,814,1635,0.00192477613,0
4998,814,1638,0.00386916138,0
4999,814,1640,0.00000000000,1
5000,815,211,0.00230853178,0
5001,815,939,0.00530903102,0
5002,815,1008,0.00287352511,0
5003,815,1657,0.00296461502,0
5004,815,1765,0.00000000000,1
5005,815,1766,0.00271676074,0
5006,816,26,0.00172357770,0
5007,816,46,0.00569275979,0
5008,816,620,0.00258362812,0
